,movie,size,mean_ratings,weighted_rating,genre 1,genre 2,genre 3,genre 4,genre 5,genre 6
1316,On Golden Pond (1981),405,3.740740740740741,22.458984954731868,Drama,,,,,
1317,On Her Majesty's Secret Service (1969),353,3.461756373937677,20.308283188590618,Action,,,,,
1318,On the Town (1949),169,3.940828402366864,20.216050557034123,Musical,,,,,
1319,On the Waterfront (1954),519,4.269749518304431,26.694063593633157,Crime,Drama,,,,
1320,Once Upon a Time in America (1984),241,3.863070539419087,21.188157448463897,Crime,Drama,Thriller,,,
1321,Once Upon a Time in the West (1969),173,4.023121387283237,20.73231762873095,Western,,,,,
1322,Once Were Warriors (1994),168,3.9166666666666665,20.06885891932943,Crime,Drama,,,,
1323,One Crazy Summer (1986),161,3.329192546583851,16.91697353808492,Comedy,,,,,
1324,One False Move (1991),148,3.9594594594594597,19.786259408282238,Thriller,,,,,
1325,One Fine Day (1996),226,3.314159292035398,17.964516435641336,Drama,Romance,,,,
1326,One Flew Over the Cuckoo's Nest (1975),1725,4.390724637681159,32.72399313818631,Drama,,,,,
1327,One True Thing (1998),112,3.455357142857143,16.304098778492868,Drama,,,,,
1328,Only You (1994),158,3.3417721518987342,16.91803909771037,Comedy,Romance,,,,
1329,Operation Condor (Feiying gaiwak) (1990),164,3.4634146341463414,17.662952018317956,Action,Adventure,Comedy,,,
1330,Operation Dumbo Drop (1995),213,2.276995305164319,12.207637090934606,Action,Adventure,Comedy,War,,
1331,"Opposite of Sex, The (1998)",608,3.692434210526316,23.669149029628365,Comedy,Drama,,,,
1332,Ordinary People (1980),507,3.990138067061144,24.852618856538392,Drama,,,,,
1333,Orgazmo (1997),119,3.134453781512605,14.979941705299163,Comedy,,,,,
1334,"Original Kings of Comedy, The (2000)",147,3.2312925170068025,16.12554747428503,Comedy,Documentary,,,,
1335,Orlando (1993),114,3.491228070175439,16.53514896895622,Drama,,,,,
1336,Othello (1995),100,3.53,16.256250756537963,Drama,,,,,
1337,"Other Sister, The (1999)",163,3.3435582822085887,17.03125067140911,Comedy,Drama,Romance,,,
1338,Out of Africa (1985),626,3.6533546325878596,23.5252305091149,Drama,Romance,,,,
1339,Out of Sight (1998),908,3.797356828193833,25.86472534957848,Action,Crime,Romance,,,
1340,Out of the Past (1947),106,4.150943396226415,19.357671711408578,Film-Noir,,,,,
1341,"Out-of-Towners, The (1999)",199,2.6683417085427137,14.124346039842742,Comedy,,,,,
1342,Outbreak (1995),733,3.2687585266030013,21.564476264284334,Action,Drama,Thriller,,,
1343,"Outlaw Josey Wales, The (1976)",365,4.043835616438356,23.85821505174728,Western,,,,,
1344,Outrageous Fortune (1987),185,2.962162162162162,15.463540498069847,Comedy,Mystery,,,,
1345,Outside Providence (1999),163,3.294478527607362,16.781250661553567,Comedy,,,,,
1346,"Outsiders, The (1983)",256,3.6875,20.447841826518385,Drama,,,,,
1347,Pacific Heights (1990),447,3.2550335570469797,19.864033009312625,Thriller,,,,,
1348,"Pagemaster, The (1994)",135,2.7037037037037037,13.262409586148348,Action,Adventure,Animation,Children's,Fantasy,
1349,Pale Rider (1985),312,3.769230769230769,21.646704323281895,Western,,,,,
1350,"Palm Beach Story, The (1942)",104,4.288461538461538,19.917291740548578,Comedy,,,,,
1351,Palmetto (1998),220,2.9272727272727272,15.788618817504187,Film-Noir,Mystery,Thriller,,,
1352,"Paper Chase, The (1973)",289,3.837370242214533,21.7441771526529,Drama,,,,,
1353,"Paper, The (1994)",212,3.1792452830188678,17.029901646834606,Comedy,Drama,,,,
1354,Papillon (1973),325,4.073846153846154,23.56241397355253,Drama,,,,,
1355,Paradise Lost: The Child Murders at Robin Hood Hills (1996),159,4.213836477987422,21.359533430739344,Documentary,,,,,
1356,"Parent Trap, The (1961)",258,3.565891472868217,19.80125123305383,Children's,Drama,,,,
1357,"Parent Trap, The (1998)",268,3.283582089552239,18.3584647121252,Children's,Drama,,,,
1358,Parenthood (1989),811,3.7694204685573367,25.24858870706636,Comedy,Drama,,,,
1359,Paris Is Burning (1990),105,4.0285714285714285,18.748811696348877,Documentary,,,,,
1360,"Paris, Texas (1984)",121,3.793388429752066,18.192296367181026,Drama,,,,,
1361,Party Girl (1995),105,3.238095238095238,15.069966848129123,Comedy,,,,,
1362,Passion Fish (1992),147,3.6598639455782314,18.264304297190204,Drama,,,,,
1363,Patch Adams (1998),474,3.1371308016877637,19.328513264473795,Comedy,Drama,,,,
1364,Paths of Glory (1957),230,4.473913043478261,24.32949395166073,Drama,War,,,,
1365,Patriot Games (1992),1052,3.75,26.094181474866208,Action,Thriller,,,,
1366,"Patriot, The (2000)",1240,3.7451612903225806,26.67628448591463,Action,Drama,War,,,
1367,Patton (1970),645,4.266666666666667,27.602134684995296,Drama,War,,,,
1368,Paulie (1998),168,2.892857142857143,14.822895797559427,Adventure,Children's,Comedy,,,
1369,"Pawnbroker, The (1965)",156,4.198717948717949,21.202921056079788,Drama,,,,,
1370,Payback (1999),773,3.5058214747736094,23.314691101774795,Action,Thriller,,,,
1371,"Peacemaker, The (1997)",395,3.0936708860759494,18.496704822048535,Action,Thriller,War,,,
1372,Pecker (1998),316,3.518987341772152,20.25438399211597,Comedy,Drama,,,,
1373,Pee-wee's Big Adventure (1985),861,3.40534262485482,23.01362727872486,Comedy,,,,,
1374,Peggy Sue Got Married (1986),506,3.2766798418972334,20.402367189088178,Comedy,Romance,,,,
1375,"Pelican Brief, The (1993)",346,3.2745664739884393,19.144552405030062,Thriller,,,,,
1376,"People vs. Larry Flynt, The (1996)",456,3.5833333333333335,21.93893256742655,Drama,,,,,
1377,"Perfect Murder, A (1998)",401,3.371571072319202,20.209066956903946,Mystery,Thriller,,,,
1378,"Perfect Storm, The (2000)",1013,3.351431391905232,23.19415573240304,Action,Adventure,Thriller,,,
1379,"Perfect World, A (1993)",308,3.522727272727273,20.185578780929635,Action,Drama,,,,
1380,Persuasion (1995),179,4.055865921787709,21.039341313074793,Romance,,,,,
1381,Pet Sematary (1989),305,2.960655737704918,16.935873882873747,Horror,,,,,
1382,Pet Sematary II (1992),116,2.060344827586207,9.794034962710526,Horror,,,,,
1383,Pete's Dragon (1977),323,3.0773993808049536,17.780143681991703,Adventure,Animation,Children's,Musical,,
1384,Peter Pan (1953),594,3.65993265993266,23.375548215983823,Animation,Children's,Fantasy,Musical,,
1385,Peter's Friends (1992),118,3.093220338983051,14.756778711270915,Comedy,Drama,,,,
1386,Phantasm (1979),330,3.203030303030303,18.5746695023175,Horror,Sci-Fi,,,,
1387,"Phantom of the Opera, The (1943)",112,3.7232142857142856,17.56798240473263,Drama,Thriller,,,,
1388,"Phantom, The (1996)",123,2.7886178861788617,13.419343364981618,Adventure,,,,,
1389,Phenomenon (1996),427,3.496487119437939,21.177467287471515,Drama,Romance,,,,
1390,Philadelphia (1993),561,3.894830659536542,24.6531910491392,Drama,,,,,
1391,"Philadelphia Story, The (1940)",582,4.3006872852233675,27.380198506308915,Comedy,Romance,,,,
1392,Pi (1998),613,3.7911908646003263,24.333246510792424,Sci-Fi,Thriller,,,,
1393,"Piano, The (1993)",608,3.674342105263158,23.55317547090858,Drama,Romance,,,,
1394,Picnic at Hanging Rock (1975),167,3.8263473053892216,19.58322183313956,Drama,Mystery,,,,
1395,Picture Perfect (1997),162,2.8641975308641974,14.571880861406333,Comedy,Romance,,,,
1396,"Pillow Book, The (1995)",138,3.4782608695652173,17.13827368750332,Drama,Romance,,,,
1397,Pink Flamingos (1972),158,3.240506329113924,16.4053712462646,Comedy,,,,,
1398,Pink Floyd - The Wall (1982),387,3.640826873385013,21.693592745423675,Drama,Musical,War,,,
1399,Pinocchio (1940),498,3.751004016064257,23.29598583108846,Animation,Children's,,,,
1400,Piranha (1978),161,2.347826086956522,11.930253726485262,Horror,Sci-Fi,,,,
1401,Pit and the Pendulum (1961),107,3.5046728971962615,16.376736569375836,Horror,,,,,
1402,Pitch Black (2000),542,3.300738007380074,20.779023757519422,Action,Sci-Fi,,,,
1403,"Place in the Sun, A (1951)",134,3.962686567164179,19.408603983387565,Drama,Romance,,,,
1404,Places in the Heart (1984),213,3.699530516431925,19.834263974549426,Drama,,,,,
1405,Plan 9 from Outer Space (1958),249,2.6345381526104417,14.535940160967261,Horror,Sci-Fi,,,,
1406,Planet of the Apes (1968),1162,3.712564543889845,26.20290163682853,Action,Sci-Fi,,,,
1407,Platoon (1986),1143,4.090113735783027,28.800174565389973,Drama,War,,,,
1408,"Player, The (1992)",978,3.96319018404908,27.28858433645701,Comedy,Drama,,,,
1409,Playing by Heart (1998),126,3.5952380952380953,17.387584951182696,Drama,Romance,,,,
1410,Pleasantville (1998),1158,3.6968911917098444,26.07953280351219,Comedy,,,,,
1411,Pocahontas (1995),382,2.9764397905759163,17.69618647116669,Animation,Children's,Musical,Romance,,
1412,Poison Ivy (1992),139,2.7194244604316546,13.418929113117995,Thriller,,,,,
1413,Pokémon the Movie 2000 (2000),100,1.62,7.460375701300709,Animation,Children's,,,,
1414,Pokémon: The First Movie (1998),136,1.9779411764705883,9.716942384286751,Animation,Children's,,,,
1415,Police Academy (1984),413,2.997578692493947,18.055758160013944,Comedy,,,,,
1416,Police Academy 2: Their First Assignment (1985),225,2.3866666666666667,12.926426293261216,Comedy,,,,,
1417,Police Academy 3: Back in Training (1986),196,2.0306122448979593,10.717804257008908,Comedy,,,,,
1418,Police Academy 4: Citizens on Patrol (1987),174,1.9137931034482758,9.873364451945047,Comedy,,,,,
1419,Police Academy 5: Assignment: Miami Beach (1988),150,1.7666666666666666,8.852122352903384,Comedy,,,,,
1420,Police Academy 6: City Under Siege (1989),149,1.657718120805369,8.295132466902874,Comedy,,,,,
1421,Pollyanna (1960),136,3.4044117647058822,16.72470008893965,Children's,Comedy,Drama,,,
1422,Poltergeist (1982),795,3.6842767295597483,24.604860445059796,Horror,Thriller,,,,
1423,Poltergeist II: The Other Side (1986),182,2.423076923076923,12.609708510993771,Horror,Thriller,,,,
1424,Poltergeist III (1988),112,1.8303571428571428,8.636538112638341,Horror,Thriller,,,,
1425,Popeye (1980),471,2.59447983014862,15.968655182352574,Adventure,Comedy,Musical,,,
1426,Pork Chop Hill (1959),107,3.7383177570093458,17.468519007334226,War,,,,,
1427,Porky's (1981),339,2.734513274336283,15.931274629916452,Comedy,,,,,
1428,Porky's II: The Next Day (1983),141,2.0425531914893615,10.10810530800647,Comedy,,,,,
1429,Porky's Revenge (1985),122,2.040983606557377,9.80492819785722,Comedy,,,,,
1430,"Poseidon Adventure, The (1972)",622,3.454983922829582,22.225704596939703,Action,Adventure,,,,
1431,"Postino, Il (The Postman) (1994)",501,4.093812375249501,25.449618988672768,Drama,Romance,,,,
1432,"Postman Always Rings Twice, The (1981)",155,3.470967741935484,17.5055658896939,Crime,Thriller,,,,
1433,"Postman, The (1997)",137,2.7737226277372264,13.646662422005019,Drama,,,,,
1434,Powder (1995),624,3.1794871794871793,20.46365758148228,Drama,Sci-Fi,,,,
1435,Practical Magic (1998),236,2.983050847457627,16.298888096347586,Drama,Romance,,,,
1436,"Preacher's Wife, The (1996)",112,2.9732142857142856,14.029108251261306,Drama,,,,,
1437,Predator (1987),1297,3.653816499614495,26.189859463743737,Action,Sci-Fi,Thriller,,,
1438,Predator 2 (1990),643,2.8678071539657854,18.543656098746766,Action,Sci-Fi,Thriller,,,
1439,"Presidio, The (1988)",251,3.302788844621514,18.249404328845614,Action,,,,,
1440,Pretty Woman (1990),1046,3.641491395793499,25.318301536688455,Comedy,Romance,,,,
1441,Pretty in Pink (1986),693,3.3665223665223665,22.020523792366586,Comedy,Drama,Romance,,,
1442,Priest (1994),143,3.664335664335664,18.185528575218118,Drama,,,,,
1443,Primal Fear (1996),485,3.8969072164948453,24.09905444097287,Drama,Thriller,,,,
1444,Primary Colors (1998),353,3.558073654390935,20.87332543770034,Drama,,,,,
1445,"Prince of Egypt, The (1998)",579,3.5716753022452505,22.72050694925899,Animation,Musical,,,,
1446,"Prince of Tides, The (1991)",321,3.155763239875389,18.213301737478833,Drama,Romance,,,,
1447,"Princess Bride, The (1987)",2318,4.3037100949094045,33.34712562485909,Action,Adventure,Comedy,Romance,,
1448,"Princess Mononoke, The (Mononoke Hime) (1997)",345,4.147826086956521,24.238005973251813,Action,Adventure,Animation,,,
1449,Private Benjamin (1980),407,3.189189189189189,19.163242050870977,Comedy,,,,,
1450,Private Parts (1997),499,3.4869739478957915,21.663195604424132,Comedy,Drama,,,,
1451,Prizzi's Honor (1985),545,3.5926605504587155,22.636584561377305,Comedy,Drama,Romance,,,
1452,Problem Child (1990),160,1.925,9.769709594325116,Comedy,,,,,
1453,"Producers, The (1968)",658,4.144376899696049,26.89371101477833,Comedy,Musical,,,,
1454,"Professional, The (a.k.a. Leon: The Professional) (1994)",923,4.106175514626218,28.03544398566176,Crime,Drama,Romance,Thriller,,
1455,"Program, The (1993)",152,3.1052631578947367,15.600471091048963,Action,Drama,,,,
1456,"Prophecy, The (1995)",190,3.221052631578947,16.900940695590617,Horror,,,,,
1457,Psycho (1960),1263,4.218527315914489,30.125537618276656,Horror,Thriller,,,,
1458,Psycho (1998),264,2.6515151515151514,14.784713531069777,Crime,Horror,Thriller,,,
1459,Psycho II (1983),164,2.4207317073170733,12.345408364915896,Horror,Thriller,,,,
1460,Pulp Fiction (1994),2171,4.278212805158913,32.869265850681515,Crime,Drama,,,,
1461,Pump Up the Volume (1990),317,3.4858044164037856,20.074405237017018,Drama,,,,,
1462,Pumpkinhead (1988),112,2.544642857142857,12.006894449277695,Horror,,,,,
1463,Puppet Master (1989),157,2.859872611464968,14.460218895550256,Horror,Sci-Fi,Thriller,,,
1464,"Purple Rose of Cairo, The (1985)",479,3.5991649269311066,22.21296832972112,Comedy,Drama,Romance,,,
1465,Pushing Tin (1999),533,3.016885553470919,18.941580581723596,Comedy,,,,,
1466,Quest for Fire (1981),174,3.2298850574712645,16.66315562160095,Adventure,,,,,
1467,"Quick and the Dead, The (1995)",418,2.9760765550239237,17.96205478961913,Action,Adventure,Western,,,
1468,"Quiet Man, The (1952)",226,4.053097345132743,21.96995601474962,Comedy,Romance,,,,
1469,Quiz Show (1994),705,3.7588652482269502,24.651381811989378,Drama,,,,,
1470,Radio Days (1987),285,3.6982456140350877,20.904293319309325,Comedy,Drama,,,,
1471,"Rage: Carrie 2, The (1999)",105,2.2285714285714286,10.371683066065337,Horror,,,,,
1472,Raging Bull (1980),677,4.1875923190546525,27.2933501605706,Drama,,,,,
1473,Raiders of the Lost Ark (1981),2514,4.477724741447892,35.0589297098901,Action,Adventure,,,,
1474,Rain Man (1988),1330,4.053383458646617,29.155720591409306,Drama,,,,,
1475,"Rainmaker, The (1997)",321,3.5700934579439254,20.60458419659501,Drama,,,,,
1476,Raise the Red Lantern (1991),277,4.1732851985559565,23.470629014991204,Drama,,,,,
1477,"Raisin in the Sun, A (1961)",143,3.972027972027972,19.712557692221168,Drama,,,,,
1478,Raising Arizona (1987),1434,4.02092050209205,29.224946959557915,Comedy,,,,,
1479,Rambo III (1988),301,2.3421926910299002,13.367151948996534,Action,War,,,,
1480,Rambo: First Blood Part II (1985),401,2.825436408977556,16.93555685071906,Action,War,,,,
1481,Ran (1985),357,4.26890756302521,25.091510732302996,Drama,War,,,,
1482,Random Hearts (1999),250,2.328,12.853961016783307,Drama,Romance,,,,
1483,Ransom (1996),564,3.478723404255319,22.03790149191346,Drama,Thriller,,,,
1484,"Rapture, The (1991)",148,3.3175675675675675,16.57858936769041,Drama,Mystery,,,,
1485,Ravenous (1999),171,3.111111111111111,15.9962866202305,Drama,Horror,,,,
1486,Re-Animator (1985),248,3.475806451612903,19.163611206428286,Horror,,,,,
1487,Ready to Wear (Pret-A-Porter) (1994),127,2.5039370078740157,12.129539318849071,Comedy,,,,,
1488,Real Genius (1985),442,3.7081447963800906,22.58745904236504,Comedy,,,,,
1489,Reality Bites (1994),428,3.1542056074766354,19.111720359895852,Comedy,Drama,,,,
1490,Rear Window (1954),1050,4.476190476190476,31.13882245982131,Mystery,Thriller,,,,
1491,Rebecca (1940),386,4.204663212435233,25.042290286635804,Romance,Thriller,,,,
1492,Rebel Without a Cause (1955),402,3.9228855721393034,23.52339538246815,Drama,,,,,
1493,Red Corner (1997),109,3.1559633027522938,14.805721756759866,Crime,Thriller,,,,
1494,Red Dawn (1984),475,3.2757894736842106,20.18972175805874,Action,War,,,,
1495,Red Rock West (1992),258,3.856589147286822,21.415483670531046,Thriller,,,,,
1496,Red Sonja (1985),189,2.4814814814814814,13.007298148481334,Action,Adventure,,,,
1497,"Red Violin, The (Le Violon rouge) (1998)",583,3.9622641509433962,25.232439794973647,Drama,Mystery,,,,
1498,Reds (1981),215,3.474418604651163,18.659844683773787,Drama,,,,,
1499,"Ref, The (1994)",346,3.531791907514451,20.64840515352757,Comedy,,,,,
1500,Reindeer Games (2000),289,2.7681660899653977,15.68561020930777,Action,Thriller,,,,
1501,"Relic, The (1997)",237,2.827004219409283,15.458229090972734,Horror,,,,,
1502,"Remains of the Day, The (1993)",450,3.917777777777778,23.934674418696837,Drama,,,,,
1503,Remember the Titans (2000),437,3.9244851258581237,23.8606073903637,Drama,,,,,
1504,Renaissance Man (1994),248,2.870967741935484,15.828876077699466,Comedy,Drama,War,,,
1505,"Replacement Killers, The (1998)",319,3.1379310344827585,18.09077208115244,Action,Thriller,,,,
1506,"Replacements, The (2000)",241,3.103734439834025,17.023353137970997,Comedy,,,,,
1507,Repo Man (1984),751,3.6830892143808254,24.387227740052722,Comedy,Sci-Fi,,,,
1508,Requiem for a Dream (2000),304,4.115131578947368,23.52632123177363,Drama,,,,,
1509,"Rescuers Down Under, The (1990)",239,3.196652719665272,17.5063521074296,Animation,Children's,,,,
1510,"Rescuers, The (1977)",249,3.4738955823293174,19.167055242738844,Animation,Children's,,,,
1511,Reservoir Dogs (1992),1259,4.13582208101668,29.521800070110338,Crime,Thriller,,,,
1512,Restoration (1995),166,3.4457831325301207,17.614801294818935,Drama,,,,,
1513,Return from Witch Mountain (1978),186,2.849462365591398,14.8905684788602,Children's,Sci-Fi,,,,
1514,"Return of Jafar, The (1993)",163,2.4355828220858897,12.406250489081502,Animation,Children's,Musical,,,
1515,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",158,3.930379746835443,19.8979209842389,Drama,,,,,
1516,Return of the Fly (1959),104,2.576923076923077,11.968238086248922,Horror,Sci-Fi,,,,
1517,"Return of the Pink Panther, The (1974)",385,3.779220779220779,22.49862091269799,Comedy,,,,,
1518,Return to Me (2000),454,3.6806167400881056,22.51837096459712,Drama,Romance,,,,
1519,Return to Oz (1985),276,2.851449275362319,16.026287975794915,Adventure,Children's,Fantasy,Sci-Fi,,
1520,Return to Paradise (1998),144,3.5208333333333335,17.497884325590505,Drama,Romance,,,,
1521,Richard III (1995),242,3.958677685950413,21.728935296107874,Drama,War,,,,
1522,Richie Rich (1994),183,2.1147540983606556,11.01678219207448,Children's,Comedy,,,,
